MUNICIPI,DISTRICTE,SECCIO,MUNDISSEC,xcoord,ycoord
"081108","02","002","08110802002",2.76215054043377,41.6510594068903
"081108","02","003","08110802003",2.73176729738059,41.6393859909318
"081115","01","001","08111501001",2.25305048012414,41.8530762365449
"081115","01","001","08111501001",2.23975324166831,41.8923015133147
"081120","01","001","08112001001",2.26821576750596,41.9944069881777
"081120","01","002","08112001002",2.28458798732106,41.9990134601763
"081120","02","001","08112002001",2.26338275566783,42.007340059479
"081120","02","002","08112002002",2.27796824307791,42.0051137319349
"081120","02","003","08112002003",2.28351957828496,42.0020746408282
"081120","02","004","08112002004",2.28124046823206,42.0044034100641
"081120","03","001","08112003001",2.29095234302201,42.0068385851926
"081120","03","002","08112003002",2.28796730169018,42.003320921003
"081120","03","003","08112003003",2.28530056859331,42.0058251450382
"081120","03","004","08112003004",2.29209870913378,42.0179938427354
"081120","04","001","08112004001",2.28909524871874,42.001254619579
"081120","04","002","08112004002",2.2940916184603,41.9981828157101
"081136","01","001","08113601001",1.82711984603822,41.7222740082533
"081136","01","002","08113601002",1.8262035755886,41.7244024850983
"081136","02","001","08113602001",1.82200660409582,41.7261740284502
"081136","02","002","08113602002",1.82454827657405,41.7291679215766
"081136","02","003","08113602003",1.8187336126863,41.7280100173345
"081136","02","004","08113602004",1.82657169147768,41.7327047373244
"081136","02","005","08113602005",1.82130789412148,41.7319115564936
"081136","02","006","08113602006",1.81573207603904,41.7349032285014
"081136","02","007","08113602007",1.82030308152401,41.736803769493
"081136","02","008","08113602008",1.82266536615434,41.7341795763953
"081136","02","009","08113602009",1.8189551974269,41.7311527038958
"081136","02","010","08113602010",1.82146657537225,41.7295129290774
"081136","02","011","08113602011",1.82493064177674,41.7345156531153
"081136","02","012","08113602012",1.82336492295632,41.7457501832886
"081136","02","013","08113602013",1.81547441935649,41.7307402922345
"081136","02","014","08113602014",1.81655007264615,41.7270292058215
"081136","03","001","08113603001",1.82315715471684,41.7239369695031
"081136","03","002","08113603002",1.82329450680744,41.7216475944429
"081136","03","004","08113603004",1.8205653737603,41.7244332900991
"081136","03","005","08113603005",1.81761781799737,41.7227413940055
"081136","03","006","08113603006",1.81635431365931,41.7256408656274
"081136","04","001","08113604001",1.82813177280641,41.7262522314233
"081136","04","003","08113604003",1.82660007521217,41.7282885327888
"081136","04","004","08113604004",1.82971463153322,41.7300434596293
"081136","04","005","08113604005",1.82995071000181,41.7333383357526
"081136","04","006","08113604006",1.83172978788533,41.7289437101692
"081136","04","007","08113604007",1.83327257030689,41.7325686508981
"081136","04","008","08113604008",1.83383757781862,41.7399066711749
"081136","04","009","08113604009",1.83435302575648,41.7376639327373
"081136","04","011","08113604011",1.838251104534,41.7341039795801
"081136","04","012","08113604012",1.84949246371003,41.7386597676556
"081136","04","013","08113604013",1.83100523225105,41.737511449596
"081136","04","014","08113604014",1.83138984164284,41.7354743019716
"081136","04","015","08113604015",1.83718165503459,41.7398207295496
"081136","05","001","08113605001",1.83248964666038,41.7261484236954
"081136","05","002","08113605002",1.8319645313701,41.7226415127617
"081136","05","003","08113605003",1.83507131021715,41.7210495073997
"081136","05","004","08113605004",1.8403514755736,41.7249819622996
"081136","05","005","08113605005",1.83281546271409,41.7243849266345
"081136","05","006","08113605006",1.83600046621208,41.7244738340507
"081136","05","007","08113605007",1.83493180317828,41.7136420688143
"081136","05","008","08113605008",1.85762513021584,41.7109597365374
"081136","05","010","08113605010",1.83970640739881,41.7295533053787
"081136","05","011","08113605011",1.83901930244394,41.7221142772942
"081136","05","012","08113605012",1.84188307678409,41.7280486852514
"081136","05","013","08113605013",1.83810747465897,41.7276142260955
"081136","05","014","08113605014",1.83585644233823,41.7289240984561
"081136","05","015","08113605015",1.84029841560678,41.7180236578056
"081136","05","017","08113605017",1.84596596647885,41.7141902892175
"081136","05","018","08113605018",1.83571756384835,41.7181514062332
"081136","06","001","08113606001",1.8054100965809,41.7135375276423
"081136","06","002","08113606002",1.80567777406497,41.7148953474646
"081141","01","001","08114101001",1.92534120486149,41.4652175109898
"081141","01","002","08114101002",1.92930278715213,41.4756006180682
"081141","01","003","08114101003",1.94190326062802,41.4713533923321
"081141","02","003","08114102003",1.92112526262974,41.4879352220912
"081141","03","002","08114103002",1.92246559251458,41.4733930434952
"081141","03","004","08114103004",1.91598809731029,41.4715274620153
"081141","03","005","08114103005",1.91986780193691,41.47669353439
"081141","03","006","08114103006",1.91872217863899,41.480017856637
"081141","03","007","08114103007",1.91658732756272,41.4745922303891
"081141","03","008","08114103008",1.911968916309,41.4743604445625
"081141","03","010","08114103010",1.91282466227786,41.4722737253251
"081141","04","001","08114104001",1.90388579425749,41.4908964535495
"081141","04","002","08114104002",1.90740918837746,41.4769953379757
"081141","04","003","08114104003",1.91497516082812,41.476147376952
"081141","04","004","08114104004",1.91302664962587,41.4772269974702
"081154","01","001","08115401001",2.24390441241045,41.5261811133853
"081154","01","002","08115401002",2.23575958433149,41.5334799840047
"081154","01","003","08115401003",2.23316014405192,41.5265695902277
"081167","01","001","08116701001",2.32526515099402,41.9822472429621
"081173","01","001","08117301001",2.23310185961293,42.0081603919283
"081173","02","001","08117302001",2.22209459949704,42.0339885836546
"081189","01","001","08118901001",2.30304769301791,41.4764990140697
"081189","01","002","08118901002",2.31021748148401,41.4778424504545
"081189","01","003","08118901003",2.31723314803254,41.4785615845832
"081189","01","004","08118901004",2.30941298011917,41.4821305547632
"081189","01","005","08118901005",2.3150395338655,41.4805464157501
"081189","01","006","08118901006",2.30659291033864,41.4858272428196
"081189","01","007","08118901007",2.31186028372857,41.4855821208967
"081189","01","008","08118901008",2.30730598312883,41.4880806215977
"081189","01","009","08118901009",2.3147242946637,41.4784148775509
"081189","01","010","08118901010",2.31677857527864,41.4851059694017
"081189","02","001","08118902001",2.32185676945428,41.4837517216747
"081189","02","002","08118902002",2.32882935216208,41.4858527891682
"081189","02","003","08118902003",2.32181544728302,41.479677684678
"081189","02","004","08118902004",2.33502066662187,41.4835310395674
"081192","01","001","08119201001",1.8139792134604,41.5003074202337
"081192","01","002","08119201002",1.80649873892168,41.5000600527155
"081206","01","001","08120601001",2.03331929090982,41.6076060360357
"081206","01","002","08120601002",2.02539612100398,41.5975633114624
"081206","01","003","08120601003",1.99658842507227,41.6229283678903
"081206","01","004","08120601004",2.0148581900916,41.6373743498501
"081213","01","001","08121301001",2.44408563240338,41.5356318078801
"081213","01","002","08121301002",2.44766200144752,41.5358605621912
"081213","01","003","08121301003",2.44500871443857,41.5411494896521
"081213","01","004","08121301004",2.4430429218088,41.5391691919964
"081213","01","005","08121301005",2.44198515561705,41.542543360979
"081213","01","006","08121301006",2.43862546149466,41.5411668660181
"081213","01","007","08121301007",2.43917257233158,41.5394152506129
"081213","02","001","08121302001",2.45133096413536,41.5378080290237
"081213","02","002","08121302002",2.45481128001431,41.5395635754109
"081213","02","003","08121302003",2.45401486966866,41.5431694415501
"081213","02","004","08121302004",2.45198172434669,41.5462061225733
"081213","02","005","08121302005",2.468834493632,41.5548379193919
"081213","02","007","08121302007",2.44964411807661,41.5447915019021
"081213","02","008","08121302008",2.44519224984183,41.5442676997944
"081213","02","009","08121302009",2.44814337326991,41.5419454368902
"081213","02","010","08121302010",2.44895185919005,41.5400340584836
"081213","02","011","08121302011",2.4515139757187,41.5424548951072
"081213","02","012","08121302012",2.44669809596878,41.5441584185936
"081213","03","001","08121303001",2.44886549490347,41.5471916822549
"081213","03","002","08121303002",2.45089518303547,41.5479793524953
"081213","03","003","08121303003",2.45131635406406,41.548937051148
"081213","03","004","08121303004",2.45005410886406,41.5502355155426
"081213","03","005","08121303005",2.44870528492306,41.5502331985324
"081213","03","006","08121303006",2.45108799176524,41.5531396167849
"081213","03","007","08121303007",2.44265667355914,41.5496121438943
"081213","03","008","08121303008",2.44069957008928,41.5499296059835
"081213","03","009","08121303009",2.44532554630641,41.5494472473778
"081213","03","010","08121303010",2.44368095235303,41.5463501726578
"081213","03","011","08121303011",2.44639214221405,41.5472118261006
"081213","03","012","08121303012",2.44470106431529,41.5681168071958
"081213","03","013","08121303013",2.43842741768686,41.5531946770216
"081213","03","014","08121303014",2.44292665017278,41.5525603138611
"081213","04","001","08121304001",2.44027668971209,41.5471030597314
"081213","04","002","08121304002",2.43249473008704,41.5536733894002
"081213","04","003","08121304003",2.43428431134396,41.5473035787422
"081213","04","004","08121304004",2.42932004544409,41.55193787386
"081213","04","005","08121304005",2.42893874793559,41.5455801084335
"081213","04","006","08121304006",2.43664248380856,41.5434649165232
"081213","04","007","08121304007",2.42783343724365,41.549255533656
"081213","04","008","08121304008",2.43545671068713,41.5444840231511
"081213","04","009","08121304009",2.43667677387432,41.5468240633196
"081213","05","001","08121305001",2.4314443993196,41.5418725789685
"081213","05","002","08121305002",2.42790501353819,41.5432118100983
"081213","05","003","08121305003",2.42559731435882,41.5437249610641
"081213","05","004","08121305004",2.42233983991096,41.544916822791
"081213","05","005","08121305005",2.42238200147601,41.5426701748395
"081213","05","006","08121305006",2.42160391799493,41.5416535975021
"081213","05","007","08121305007",2.41985669039128,41.5387672848702
"081213","05","008","08121305008",2.42224834139776,41.5382622327218
"081213","05","009","08121305009",2.42240361713185,41.5368147126545
"081213","05","010","08121305010",2.42689540903161,41.5387353668978
"081213","05","011","08121305011",2.42501142606441,41.5367400334002
"081213","05","012","08121305012",2.42505648597408,41.535903624582
"081213","05","013","08121305013",2.42644401267097,41.5359238474545
"081213","05","015","08121305015",2.4262886316674,41.5417543176663
"081213","05","016","08121305016",2.42412959920925,41.5412275517224
"081213","05","017","08121305017",2.42386858399271,41.5392999044262
"081213","05","019","08121305019",2.42499578256319,41.5397625867567
"081213","05","020","08121305020",2.42717027080821,41.5411013523244
"081213","05","021","08121305021",2.42572518188501,41.5458949640086
"081213","06","001","08121306001",2.44444848109869,41.5314501013363
"081213","06","002","08121306002",2.44101099216271,41.5334012820198
"081213","06","003","08121306003",2.43964881481473,41.5348351585303
"081213","06","004","08121306004",2.4375673474826,41.5375519242656
"081213","06","005","08121306005",2.43206430582694,41.5382574948037
"081213","06","006","08121306006",2.43527633724135,41.5396682281618
"081213","06","007","08121306007",2.43316403124511,41.5377489356699
"081213","06","008","08121306008",2.4305171374954,41.538941663293
"081213","06","009","08121306009",2.4294473857582,41.5285088839865
"081213","06","010","08121306010",2.43547997302217,41.5332273214143
"081213","06","014","08121306014",2.43551157326413,41.5364283724096
"081213","06","012","08121306012",2.43308828670409,41.5353646034965
"081213","06","013","08121306013",2.43094589428859,41.5381241297799
